"Date","State","Ethnicity","Cases","Deaths","Hospitalizations","Tests"
"2020-10-18","OH","Unknown",41791,148,1514,NA
"2020-10-18","OK","Hispanic",16553,71,NA,NA
"2020-10-18","OK","NonHispanic",65288,935,NA,NA
"2020-10-18","OK","Unknown",25458,165,NA,NA
"2020-10-18","OR","Hispanic",14508,81,762,NA
"2020-10-18","OR","NonHispanic",19682,430,1881,NA
"2020-10-18","OR","Unknown",5342,109,243,NA
"2020-10-18","PA","Hispanic",14448,485,NA,NA
"2020-10-18","PA","NonHispanic",48626,7972,NA,NA
"2020-10-18","PA","Unknown",119138,35,NA,NA
"2020-10-18","PR","Hispanic",NA,NA,NA,NA
"2020-10-18","PR","NonHispanic",NA,NA,NA,NA
"2020-10-18","PR","Unknown",NA,NA,NA,NA
"2020-10-18","RI","Hispanic",9600,108,886,26734
"2020-10-18","RI","NonHispanic",12251,821,1580,102835
"2020-10-18","RI","Unknown",5840,223,549,806054
"2020-10-18","SC","Hispanic",12453,114,NA,NA
"2020-10-18","SC","NonHispanic",88604,2644,NA,NA
"2020-10-18","SC","Unknown",62933,892,NA,NA
"2020-10-18","SD","Hispanic",1765,6,89,NA
"2020-10-18","SD","NonHispanic",31504,317,2030,NA
"2020-10-18","SD","Unknown",0,0,0,NA
"2020-10-18","TN","Hispanic",26623,153,NA,NA
"2020-10-18","TN","NonHispanic",153357,2723,NA,NA
"2020-10-18","TN","Unknown",48764,33,NA,NA
"2020-10-18","TX","Hispanic",22227,9464,NA,NA
"2020-10-18","TX","NonHispanic",27278,7429,NA,NA
"2020-10-18","TX","Unknown",774274,121,NA,NA
"2020-10-18","UT","Hispanic",27662,115,1437,117768
"2020-10-18","UT","NonHispanic",57598,397,3121,664533
"2020-10-18","UT","Unknown",9134,31,98,177802
"2020-10-18","VA","Hispanic",37340,321,3175,NA
"2020-10-18","VA","NonHispanic",94968,3014,8373,NA
"2020-10-18","VA","Unknown",33830,98,313,NA
"2020-10-18","VI","Hispanic",NA,NA,NA,NA
"2020-10-18","VI","NonHispanic",NA,NA,NA,NA
"2020-10-18","VI","Unknown",1335,21,NA,NA
"2020-10-18","VT","Hispanic",62,0,NA,NA
"2020-10-18","VT","NonHispanic",1869,58,NA,NA
"2020-10-18","VT","Unknown",6,0,NA,NA
"2020-10-18","WA","Hispanic",26289,316,1644,NA
"2020-10-18","WA","NonHispanic",39647,1895,3987,NA
"2020-10-18","WA","Unknown",32265,28,2387,NA
"2020-10-18","WI","Hispanic",25058,165,NA,NA
"2020-10-18","WI","NonHispanic",123493,1374,NA,NA
"2020-10-18","WI","Unknown",26676,49,NA,NA
"2020-10-18","WV","Hispanic",NA,NA,NA,NA
"2020-10-18","WV","NonHispanic",NA,NA,NA,NA
"2020-10-18","WV","Unknown",NA,NA,NA,NA
"2020-10-18","WY","Hispanic",997,2,NA,NA
"2020-10-18","WY","NonHispanic",6311,44,NA,NA
"2020-10-18","WY","Unknown",1743,11,NA,NA
"2020-10-14","AK","Hispanic",923,1,19,NA
"2020-10-14","AK","NonHispanic",6173,53,263,NA
"2020-10-14","AK","Unknown",4087,10,63,NA
"2020-10-14","AL","Hispanic",7919,69,NA,NA
"2020-10-14","AL","NonHispanic",71139,2169,NA,NA
"2020-10-14","AL","Unknown",88918,468,NA,NA
"2020-10-14","AR","Hispanic",16001,91,NA,NA
"2020-10-14","AR","NonHispanic",79244,1543,NA,NA
"2020-10-14","AR","Unknown",1,1,NA,NA
"2020-10-14","AS","Hispanic",NA,NA,NA,NA
"2020-10-14","AS","NonHispanic",NA,NA,NA,NA
"2020-10-14","AS","Unknown",NA,NA,NA,NA
"2020-10-14","AZ","Hispanic",69870,1751,7299,NA
"2020-10-14","AZ","NonHispanic",88697,3386,11323,NA
"2020-10-14","AZ","Unknown",69068,635,1744,NA
"2020-10-14","CA","Hispanic",366314,7959,NA,NA
"2020-10-14","CA","NonHispanic",233695,8430,NA,NA
"2020-10-14","CA","Unknown",255063,250,NA,NA
"2020-10-14","CO","Hispanic",29742,468,NA,NA
"2020-10-14","CO","NonHispanic",37905,1514,NA,NA
"2020-10-14","CO","Unknown",13130,43,NA,NA
"2020-10-14","CT","Hispanic",12092,403,NA,NA
"2020-10-14","CT","NonHispanic",31248,4092,NA,NA
"2020-10-14","CT","Unknown",18521,42,NA,NA
"2020-10-14","DC","Hispanic",4031,81,NA,NA
"2020-10-14","DC","NonHispanic",10723,551,NA,NA
"2020-10-14","DC","Unknown",1378,6,NA,NA
"2020-10-14","DE","Hispanic",4963,49,NA,24202
"2020-10-14","DE","NonHispanic",15818,611,NA,234045
"2020-10-14","DE","Unknown",1684,0,NA,58576
"2020-10-14","FL","Hispanic",213390,3990,13356,NA
"2020-10-14","FL","NonHispanic",311604,10348,30444,NA
"2020-10-14","FL","Unknown",216638,1450,3211,NA
"2020-10-14","GA","Hispanic",43006,443,NA,NA
"2020-10-14","GA","NonHispanic",179928,6930,NA,NA
"2020-10-14","GA","Unknown",111667,97,NA,NA
"2020-10-14","GU","Hispanic",NA,NA,NA,NA
"2020-10-14","GU","NonHispanic",NA,NA,NA,NA
"2020-10-14","GU","Unknown",NA,61,NA,NA
"2020-10-14","HI","Hispanic",NA,NA,NA,NA
"2020-10-14","HI","NonHispanic",NA,NA,NA,NA
"2020-10-14","HI","Unknown",NA,NA,NA,NA
"2020-10-14","IA","Hispanic",12309,74,NA,NA
"2020-10-14","IA","NonHispanic",71806,1228,NA,NA
"2020-10-14","IA","Unknown",18464,194,NA,NA
"2020-10-14","ID","Hispanic",8112,63,NA,NA
"2020-10-14","ID","NonHispanic",19118,452,NA,NA
"2020-10-14","ID","Unknown",22661,1,NA,NA
"2020-10-14","IL","Hispanic",80930,1787,NA,450921
"2020-10-14","IL","NonHispanic",163372,7159,NA,3032866
"2020-10-14","IL","Unknown",86341,128,NA,2980136
"2020-10-14","IN","Hispanic",11323,85,NA,51530
"2020-10-14","IN","NonHispanic",51431,1787,NA,614801
"2020-10-14","IN","Unknown",76515,1964,NA,844729
"2020-10-14","KS","Hispanic",16093,107,791,45647
"2020-10-14","KS","NonHispanic",37151,646,2238,300194
"2020-10-14","KS","Unknown",15911,85,278,233986
"2020-10-14","KY","Hispanic",4977,39,NA,NA
"2020-10-14","KY","NonHispanic",48200,1077,NA,NA
"2020-10-14","KY","Unknown",29836,160,NA,NA
"2020-10-14","LA","Hispanic",NA,153,NA,NA
"2020-10-14","LA","NonHispanic",NA,5245,NA,NA
"2020-10-14","LA","Unknown",176209,297,NA,NA
"2020-10-14","MA","Hispanic",33253,663,1920,NA
"2020-10-14","MA","NonHispanic",70256,8926,9464,NA
"2020-10-14","MA","Unknown",37483,58,1549,NA
"2020-10-14","MD","Hispanic",28317,460,NA,NA
"2020-10-14","MD","NonHispanic",84709,3549,NA,NA
"2020-10-14","MD","Unknown",19892,13,NA,NA
"2020-10-14","ME","Hispanic",220,1,11,NA
"2020-10-14","ME","NonHispanic",4723,119,391,NA
"2020-10-14","ME","Unknown",873,23,61,NA
"2020-10-14","MI","Hispanic",11124,208,NA,NA
"2020-10-14","MI","NonHispanic",98733,5969,NA,NA
"2020-10-14","MI","Unknown",44598,1091,NA,NA
"2020-10-14","MN","Hispanic",16733,100,1123,NA
"2020-10-14","MN","NonHispanic",88522,2062,NA,NA
"2020-10-14","MN","Unknown",10688,18,NA,NA
"2020-10-14","MO","Hispanic",8162,69,NA,NA
"2020-10-14","MO","NonHispanic",76361,1570,NA,NA
"2020-10-14","MO","Unknown",64156,779,NA,NA
"2020-10-14","MP","Hispanic",NA,NA,NA,NA
"2020-10-14","MP","NonHispanic",NA,NA,NA,NA
"2020-10-14","MP","Unknown",NA,NA,NA,NA
"2020-10-14","MS","Hispanic",3096,40,NA,NA
"2020-10-14","MS","NonHispanic",66407,2638,NA,NA
"2020-10-14","MS","Unknown",37314,462,NA,NA
"2020-10-14","MT","Hispanic",476,NA,NA,NA
"2020-10-14","MT","NonHispanic",9999,NA,NA,NA
"2020-10-14","MT","Unknown",9735,NA,NA,NA
"2020-10-14","NC","Hispanic",50410,310,NA,NA
"2020-10-14","NC","NonHispanic",107612,3089,NA,NA
"2020-10-14","NC","Unknown",78385,457,NA,NA
"2020-10-14","ND","Hispanic",NA,NA,NA,NA
"2020-10-14","ND","NonHispanic",NA,NA,NA,NA
"2020-10-14","ND","Unknown",28947,277,NA,NA
"2020-10-14","NE","Hispanic",12900,101,760,NA
"2020-10-14","NE","NonHispanic",24900,348,1500,NA
"2020-10-14","NE","Unknown",16667,81,333,NA
"2020-10-14","NH","Hispanic",1124,13,81,NA
"2020-10-14","NH","NonHispanic",7070,430,630,NA
"2020-10-14","NH","Unknown",1155,15,49,NA
"2020-10-14","NJ","Hispanic",41207,3192,6233,NA
"2020-10-14","NJ","NonHispanic",101208,12716,16336,NA
"2020-10-14","NJ","Unknown",73608,283,1466,NA
"2020-10-14","NM","Hispanic",16040,233,1242,NA
"2020-10-14","NM","NonHispanic",15106,682,2497,NA
"2020-10-14","NM","Unknown",3144,6,50,NA
"2020-10-14","NV","Hispanic",29561,279,NA,43891
"2020-10-14","NV","NonHispanic",36161,890,NA,308318
"2020-10-14","NV","Unknown",21592,522,NA,393601
"2020-10-14","NY","Hispanic",NA,6846,NA,NA
"2020-10-14","NY","NonHispanic",NA,18939,NA,NA
"2020-10-14","NY","Unknown",NA,3123,NA,NA
"2020-10-14","OH","Hispanic",10096,109,928,NA
"2020-10-14","OH","NonHispanic",124619,4783,14315,NA
"2020-10-14","OH","Unknown",38950,141,1473,NA
"2020-10-14","OK","Hispanic",15810,66,NA,NA
"2020-10-14","OK","NonHispanic",59744,890,NA,NA
"2020-10-14","OK","Unknown",27061,176,NA,NA
"2020-10-14","OR","Hispanic",14270,79,755,NA
"2020-10-14","OR","NonHispanic",19205,426,1852,NA
"2020-10-14","OR","Unknown",4685,103,241,NA
"2020-10-14","PA","Hispanic",13895,480,NA,NA
"2020-10-14","PA","NonHispanic",46832,7828,NA,NA
"2020-10-14","PA","Unknown",115195,103,NA,NA
"2020-10-14","PR","Hispanic",NA,NA,NA,NA
"2020-10-14","PR","NonHispanic",NA,NA,NA,NA
"2020-10-14","PR","Unknown",NA,NA,NA,NA
"2020-10-14","RI","Hispanic",9600,108,886,26734
"2020-10-14","RI","NonHispanic",12251,821,1580,102835
"2020-10-14","RI","Unknown",5313,218,518,253494
"2020-10-14","SC","Hispanic",12268,112,NA,NA
"2020-10-14","SC","NonHispanic",85801,2601,NA,NA
"2020-10-14","SC","Unknown",61740,880,NA,NA
"2020-10-14","SD","Hispanic",1709,6,89,NA
"2020-10-14","SD","NonHispanic",28506,285,1874,NA
"2020-10-14","SD","Unknown",0,0,0,NA
"2020-10-14","TN","Hispanic",26285,153,NA,NA
"2020-10-14","TN","NonHispanic",148609,2648,NA,NA
"2020-10-14","TN","Unknown",45644,27,NA,NA
"2020-10-14","TX","Hispanic",21901,9219,NA,NA
"2020-10-14","TX","NonHispanic",26933,7203,NA,NA
"2020-10-14","TX","Unknown",756248,295,NA,NA
"2020-10-14","UT","Hispanic",26446,112,1400,113802
"2020-10-14","UT","NonHispanic",53930,387,2972,641369
"2020-10-14","UT","Unknown",8587,28,88,175063
"2020-10-14","VA","Hispanic",36670,320,3127,NA
"2020-10-14","VA","NonHispanic",91578,2960,8191,NA
"2020-10-14","VA","Unknown",33362,101,310,NA
"2020-10-14","VI","Hispanic",NA,NA,NA,NA
"2020-10-14","VI","NonHispanic",NA,NA,NA,NA
"2020-10-14","VI","Unknown",1328,20,NA,NA
"2020-10-14","VT","Hispanic",61,0,NA,NA
"2020-10-14","VT","NonHispanic",97,58,NA,NA
"2020-10-14","VT","Unknown",1732,0,NA,NA
"2020-10-14","WA","Hispanic",25837,313,1631,NA
"2020-10-14","WA","NonHispanic",38393,1876,3925,NA
"2020-10-14","WA","Unknown",31279,32,2327,NA
"2020-10-14","WI","Hispanic",24344,164,NA,NA
"2020-10-14","WI","NonHispanic",117505,1335,NA,NA
"2020-10-14","WI","Unknown",25233,48,NA,NA
"2020-10-14","WV","Hispanic",NA,NA,NA,NA
"2020-10-14","WV","NonHispanic",NA,NA,NA,NA
"2020-10-14","WV","Unknown",NA,NA,NA,NA
"2020-10-14","WY","Hispanic",912,2,NA,NA
"2020-10-14","WY","NonHispanic",5729,44,NA,NA
"2020-10-14","WY","Unknown",1601,11,NA,NA
"2020-10-11","AK","Hispanic",904,1,19,NA
"2020-10-11","AK","NonHispanic",5920,52,255,NA
"2020-10-11","AK","Unknown",3862,7,56,NA
"2020-10-11","AL","Hispanic",7861,69,NA,NA
"2020-10-11","AL","NonHispanic",70101,2126,NA,NA
"2020-10-11","AL","Unknown",87378,468,NA,NA
"2020-10-11","AR","Hispanic",15781,89,NA,NA
"2020-10-11","AR","NonHispanic",77051,1480,NA,NA
"2020-10-11","AR","Unknown",1,0,NA,NA
"2020-10-11","AS","Hispanic",NA,NA,NA,NA
"2020-10-11","AS","NonHispanic",NA,NA,NA,NA
"2020-10-11","AS","Unknown",NA,NA,NA,NA
"2020-10-11","AZ","Hispanic",69518,1747,7275,NA
"2020-10-11","AZ","NonHispanic",87971,3378,11248,NA
"2020-10-11","AZ","Unknown",68086,634,1730,NA
"2020-10-11","CA","Hispanic",363000,7911,NA,NA
"2020-10-11","CA","NonHispanic",231394,8396,NA,NA
"2020-10-11","CA","Unknown",252185,257,NA,NA
"2020-10-11","CO","Hispanic",28999,461,NA,NA
"2020-10-11","CO","NonHispanic",37069,1496,NA,NA
"2020-10-11","CO","Unknown",12393,41,NA,NA
"2020-10-11","CT","Hispanic",11714,403,NA,NA
"2020-10-11","CT","NonHispanic",30211,4085,NA,NA
"2020-10-11","CT","Unknown",18113,42,NA,NA
"2020-10-11","DC","Hispanic",3994,81,NA,NA
"2020-10-11","DC","NonHispanic",10625,550,NA,NA
"2020-10-11","DC","Unknown",1365,6,NA,NA
"2020-10-11","DE","Hispanic",4916,49,NA,23532
"2020-10-11","DE","NonHispanic",15543,605,NA,228594
"2020-10-11","DE","Unknown",1671,0,NA,58444
"2020-10-11","FL","Hispanic",211332,3910,13243,NA
"2020-10-11","FL","NonHispanic",306724,10177,30025,NA
"2020-10-11","FL","Unknown",216435,1465,3182,NA
"2020-10-11","GA","Hispanic",42635,441,NA,NA
"2020-10-11","GA","NonHispanic",176957,6882,NA,NA
"2020-10-11","GA","Unknown",111817,93,NA,NA
"2020-10-11","GU","Hispanic",NA,NA,NA,NA
"2020-10-11","GU","NonHispanic",NA,NA,NA,NA
"2020-10-11","GU","Unknown",NA,60,NA,NA
"2020-10-11","HI","Hispanic",NA,NA,NA,NA
"2020-10-11","HI","NonHispanic",NA,NA,NA,NA
"2020-10-11","HI","Unknown",NA,NA,NA,NA
"2020-10-11","IA","Hispanic",11963,74,NA,NA
"2020-10-11","IA","NonHispanic",69784,1193,NA,NA
"2020-10-11","IA","Unknown",17944,191,NA,NA
"2020-10-11","ID","Hispanic",7958,61,NA,NA
"2020-10-11","ID","NonHispanic",18245,444,NA,NA
"2020-10-11","ID","Unknown",21862,2,NA,NA
"2020-10-11","IL","Hispanic",80963,1776,NA,418166
"2020-10-11","IL","NonHispanic",157224,7084,NA,2816084
"2020-10-11","IL","Unknown",84001,124,NA,2799039
"2020-10-11","IN","Hispanic",11323,85,NA,51530
"2020-10-11","IN","NonHispanic",51431,1787,NA,614801
"2020-10-11","IN","Unknown",72227,1917,NA,819851
"2020-10-11","KS","Hispanic",15661,100,772,44305
"2020-10-11","KS","NonHispanic",35118,588,2146,289616
"2020-10-11","KS","Unknown",15028,75,265,226268
"2020-10-11","KY","Hispanic",4867,39,NA,NA
"2020-10-11","KY","NonHispanic",46157,1063,NA,NA
"2020-10-11","KY","Unknown",29268,150,NA,NA
"2020-10-11","LA","Hispanic",NA,151,NA,NA
"2020-10-11","LA","NonHispanic",NA,5155,NA,NA
"2020-10-11","LA","Unknown",174587,349,NA,NA
"2020-10-11","MA","Hispanic",32678,661,1904,NA
"2020-10-11","MA","NonHispanic",69304,8889,9415,NA
"2020-10-11","MA","Unknown",36921,54,1552,NA
"2020-10-11","MD","Hispanic",27966,455,NA,NA
"2020-10-11","MD","NonHispanic",83531,3537,NA,NA
"2020-10-11","MD","Unknown",19860,7,NA,NA
"2020-10-11","ME","Hispanic",215,1,11,NA
"2020-10-11","ME","NonHispanic",4652,119,391,NA
"2020-10-11","ME","Unknown",856,23,61,NA
"2020-10-11","MI","Hispanic",10772,206,NA,NA
"2020-10-11","MI","NonHispanic",94259,5926,NA,NA
"2020-10-11","MI","Unknown",44433,1087,NA,NA
"2020-10-11","MN","Hispanic",16406,100,1123,NA
"2020-10-11","MN","NonHispanic",85421,2030,6704,NA
"2020-10-11","MN","Unknown",10441,64,527,NA
"2020-10-11","MO","Hispanic",8076,74,NA,NA
"2020-10-11","MO","NonHispanic",73903,1898,NA,NA
"2020-10-11","MO","Unknown",62251,448,NA,NA
"2020-10-11","MP","Hispanic",NA,NA,NA,NA
"2020-10-11","MP","NonHispanic",NA,NA,NA,NA
"2020-10-11","MP","Unknown",NA,NA,NA,NA
"2020-10-11","MS","Hispanic",3058,40,NA,NA
"2020-10-11","MS","NonHispanic",65023,2601,NA,NA
"2020-10-11","MS","Unknown",36851,460,NA,NA
"2020-10-11","MT","Hispanic",466,NA,NA,NA
"2020-10-11","MT","NonHispanic",9593,NA,NA,NA
"2020-10-11","MT","Unknown",8643,NA,NA,NA
"2020-10-11","NC","Hispanic",49712,301,NA,NA
"2020-10-11","NC","NonHispanic",104655,3031,NA,NA
"2020-10-11","NC","Unknown",77104,438,NA,NA
"2020-10-11","ND","Hispanic",NA,NA,NA,NA
"2020-10-11","ND","NonHispanic",NA,NA,NA,NA
"2020-10-11","ND","Unknown",27265,234,NA,NA
"2020-10-11","NE","Hispanic",12700,99,757,NA
"2020-10-11","NE","NonHispanic",23900,345,1400,NA
"2020-10-11","NE","Unknown",15782,75,369,NA
"2020-10-11","NH","Hispanic",1113,13,76,NA
"2020-10-11","NH","NonHispanic",6910,429,627,NA
"2020-10-11","NH","Unknown",1120,14,49,NA
"2020-10-11","NJ","Hispanic",40713,3192,6288,NA
"2020-10-11","NJ","NonHispanic",99741,12716,16232,NA
"2020-10-11","NJ","Unknown",73174,266,1374,NA
"2020-10-11","NM","Hispanic",15201,224,1189,NA
"2020-10-11","NM","NonHispanic",14685,670,2478,NA
"2020-10-11","NM","Unknown",3097,17,43,NA
"2020-10-11","NV","Hispanic",28900,273,NA,42989
"2020-10-11","NV","NonHispanic",35532,875,NA,303880
"2020-10-11","NV","Unknown",21347,513,NA,390004
"2020-10-11","NY","Hispanic",NA,6841,NA,NA
"2020-10-11","NY","NonHispanic",NA,18917,NA,NA
"2020-10-11","NY","Unknown",NA,3118,NA,NA
"2020-10-11","OH","Hispanic",9894,108,914,NA
"2020-10-11","OH","NonHispanic",121461,4752,14050,NA
"2020-10-11","OH","Unknown",37394,139,1435,NA
"2020-10-11","OK","Hispanic",15810,66,NA,NA
"2020-10-11","OK","NonHispanic",59744,890,NA,NA
"2020-10-11","OK","Unknown",23833,142,NA,NA
"2020-10-11","OR","Hispanic",13743,79,733,NA
"2020-10-11","OR","NonHispanic",18319,415,1775,NA
"2020-10-11","OR","Unknown",5193,105,233,NA
"2020-10-11","PA","Hispanic",13706,480,NA,NA
"2020-10-11","PA","NonHispanic",45776,7828,NA,NA
"2020-10-11","PA","Unknown",112734,42,NA,NA
"2020-10-11","PR","Hispanic",NA,NA,NA,NA
"2020-10-11","PR","NonHispanic",NA,NA,NA,NA
"2020-10-11","PR","Unknown",NA,NA,NA,NA
"2020-10-11","RI","Hispanic",9271,108,867,25821
"2020-10-11","RI","NonHispanic",11486,810,1515,95851
"2020-10-11","RI","Unknown",5537,212,520,246389
"2020-10-11","SC","Hispanic",12146,111,NA,NA
"2020-10-11","SC","NonHispanic",83905,2574,NA,NA
"2020-10-11","SC","Unknown",61355,867,NA,NA
"2020-10-11","SD","Hispanic",1676,6,88,NA
"2020-10-11","SD","NonHispanic",26888,280,1778,NA
"2020-10-11","SD","Unknown",0,0,0,NA
"2020-10-11","TN","Hispanic",26047,152,NA,NA
"2020-10-11","TN","NonHispanic",143886,2594,NA,NA
"2020-10-11","TN","Unknown",44784,21,NA,NA
"2020-10-11","TX","Hispanic",21901,9219,NA,NA
"2020-10-11","TX","NonHispanic",26933,7203,NA,NA
"2020-10-11","TX","Unknown",743644,135,NA,NA
"2020-10-11","UT","Hispanic",25816,111,1371,110344
"2020-10-11","UT","NonHispanic",51676,378,2845,621323
"2020-10-11","UT","Unknown",8352,28,90,171402
"2020-10-11","VA","Hispanic",36233,317,3102,NA
"2020-10-11","VA","NonHispanic",89638,2940,8107,NA
"2020-10-11","VA","Unknown",32845,101,310,NA
"2020-10-11","VI","Hispanic",NA,NA,NA,NA
"2020-10-11","VI","NonHispanic",NA,NA,NA,NA
"2020-10-11","VI","Unknown",1325,20,NA,NA
"2020-10-11","VT","Hispanic",61,0,NA,NA
"2020-10-11","VT","NonHispanic",1801,58,NA,NA
"2020-10-11","VT","Unknown",6,0,NA,NA
"2020-10-11","WA","Hispanic",25501,309,1617,NA
"2020-10-11","WA","NonHispanic",37468,1852,3872,NA
"2020-10-11","WA","Unknown",30066,29,2297,NA
"2020-10-11","WI","Hispanic",23483,159,NA,NA
"2020-10-11","WI","NonHispanic",111262,1274,NA,NA
"2020-10-11","WI","Unknown",23570,42,NA,NA
"2020-10-11","WV","Hispanic",NA,NA,NA,NA
"2020-10-11","WV","NonHispanic",NA,NA,NA,NA
"2020-10-11","WV","Unknown",NA,NA,NA,NA
"2020-10-11","WY","Hispanic",854,2,NA,NA
"2020-10-11","WY","NonHispanic",5359,42,NA,NA
"2020-10-11","WY","Unknown",1445,10,NA,NA
"2020-10-07","AK","Hispanic",883,1,19,NA
"2020-10-07","AK","NonHispanic",5633,52,248,NA
"2020-10-07","AK","Unknown",3345,6,49,NA
"2020-10-07","AL","Hispanic",7783,68,NA,NA
"2020-10-07","AL","NonHispanic",68527,2080,NA,NA
"2020-10-07","AL","Unknown",85106,451,NA,NA
"2020-10-07","AR","Hispanic",15465,88,NA,NA
"2020-10-07","AR","NonHispanic",73414,1394,NA,NA
"2020-10-07","AR","Unknown",178,0,NA,NA
"2020-10-07","AS","Hispanic",NA,NA,NA,NA
"2020-10-07","AS","NonHispanic",NA,NA,NA,NA
"2020-10-07","AS","Unknown",NA,NA,NA,NA
"2020-10-07","AZ","Hispanic",68182,1738,7198,NA
"2020-10-07","AZ","NonHispanic",85338,3353,11070,NA
"2020-10-07","AZ","Unknown",69018,642,1782,NA
"2020-10-07","CA","Hispanic",355086,7778,NA,NA
"2020-10-07","CA","NonHispanic",226465,8218,NA,NA
"2020-10-07","CA","Unknown",249674,232,NA,NA
"2020-10-07","CO","Hispanic",27698,461,NA,NA
"2020-10-07","CO","NonHispanic",35389,1490,NA,NA
"2020-10-07","CO","Unknown",NA,35,NA,NA
"2020-10-07","CT","Hispanic",11538,401,NA,NA
"2020-10-07","CT","NonHispanic",29913,4079,NA,NA
"2020-10-07","CT","Unknown",17913,42,NA,NA
"2020-10-07","DC","Hispanic",3940,81,NA,NA
"2020-10-07","DC","NonHispanic",10416,545,NA,NA
"2020-10-07","DC","Unknown",1341,6,NA,NA
"2020-10-07","DE","Hispanic",4846,49,NA,22587
"2020-10-07","DE","NonHispanic",15041,600,NA,218230
"2020-10-07","DE","Unknown",1663,0,NA,58356
"2020-10-07","FL","Hispanic",208125,3796,13083,NA
"2020-10-07","FL","NonHispanic",299593,9788,29496,NA
"2020-10-07","FL","Unknown",214989,1500,3198,NA
"2020-10-07","GA","Hispanic",41976,440,NA,NA
"2020-10-07","GA","NonHispanic",172127,6738,NA,NA
"2020-10-07","GA","Unknown",112039,81,NA,NA
"2020-10-07","GU","Hispanic",NA,NA,NA,NA
"2020-10-07","GU","NonHispanic",NA,NA,NA,NA
"2020-10-07","GU","Unknown",NA,57,NA,NA
"2020-10-07","HI","Hispanic",NA,NA,NA,NA
"2020-10-07","HI","NonHispanic",NA,NA,NA,NA
"2020-10-07","HI","Unknown",NA,NA,NA,NA
"2020-10-07","IA","Hispanic",12305,74,NA,NA
"2020-10-07","IA","NonHispanic",66262,1156,NA,NA
"2020-10-07","IA","Unknown",16092,184,NA,NA
"2020-10-07","ID","Hispanic",7716,58,NA,NA
"2020-10-07","ID","NonHispanic",17102,430,NA,NA
"2020-10-07","ID","Unknown",20934,12,NA,NA
"2020-10-07","IL","Hispanic",77528,1763,NA,418166
"2020-10-07","IL","NonHispanic",152294,6997,NA,2816084
"2020-10-07","IL","Unknown",80558,118,NA,2799039
"2020-10-07","IN","Hispanic",10925,83,NA,49775
"2020-10-07","IN","NonHispanic",48082,1757,NA,591718
"2020-10-07","IN","Unknown",69220,1887,NA,799424
"2020-10-07","KS","Hispanic",15449,95,759,43605
"2020-10-07","KS","NonHispanic",33964,559,2104,283761
"2020-10-07","KS","Unknown",14539,69,256,222032
"2020-10-07","KY","Hispanic",4881,38,NA,NA
"2020-10-07","KY","NonHispanic",43881,1042,NA,NA
"2020-10-07","KY","Unknown",27825,143,NA,NA
"2020-10-07","LA","Hispanic",NA,151,NA,NA
"2020-10-07","LA","NonHispanic",NA,5155,NA,NA
"2020-10-07","LA","Unknown",172625,298,NA,NA
"2020-10-07","MA","Hispanic",31932,659,1886,NA
"2020-10-07","MA","NonHispanic",67959,8840,9359,NA
"2020-10-07","MA","Unknown",36601,58,1562,NA
"2020-10-07","MD","Hispanic",27532,454,NA,NA
"2020-10-07","MD","NonHispanic",81663,3510,NA,NA
"2020-10-07","MD","Unknown",19469,9,NA,NA
"2020-10-07","ME","Hispanic",210,1,11,NA
"2020-10-07","ME","NonHispanic",4545,119,391,NA
"2020-10-07","ME","Unknown",849,22,52,NA
"2020-10-07","MI","Hispanic",10467,205,NA,NA
"2020-10-07","MI","NonHispanic",91589,5819,NA,NA
"2020-10-07","MI","Unknown",43036,1145,NA,NA
"2020-10-07","MN","Hispanic",15932,100,1095,NA
"2020-10-07","MN","NonHispanic",80944,1991,6312,NA
"2020-10-07","MN","Unknown",9775,63,682,NA
"2020-10-07","MO","Hispanic",7813,71,NA,NA
"2020-10-07","MO","NonHispanic",69738,1771,NA,NA
"2020-10-07","MO","Unknown",58100,393,NA,NA
"2020-10-07","MP","Hispanic",NA,NA,NA,NA
"2020-10-07","MP","NonHispanic",NA,NA,NA,NA
"2020-10-07","MP","Unknown",NA,NA,NA,NA
"2020-10-07","MS","Hispanic",3004,39,NA,NA
"2020-10-07","MS","NonHispanic",63441,2567,NA,NA
"2020-10-07","MS","Unknown",35796,445,NA,NA
"2020-10-07","MT","Hispanic",435,NA,NA,NA
"2020-10-07","MT","NonHispanic",8681,NA,NA,NA
"2020-10-07","MT","Unknown",6947,NA,NA,NA
"2020-10-07","NC","Hispanic",48680,297,NA,NA
"2020-10-07","NC","NonHispanic",100330,2975,NA,NA
"2020-10-07","NC","Unknown",73959,421,NA,NA
"2020-10-07","ND","Hispanic",NA,NA,NA,NA
"2020-10-07","ND","NonHispanic",NA,NA,NA,NA
"2020-10-07","ND","Unknown",24857,226,NA,NA
"2020-10-07","NE","Hispanic",12500,95,737,NA
"2020-10-07","NE","NonHispanic",22700,340,1400,NA
"2020-10-07","NE","Unknown",14196,72,331,NA
"2020-10-07","NH","Hispanic",1074,13,77,NA
"2020-10-07","NH","NonHispanic",6631,420,617,NA
"2020-10-07","NH","Unknown",1095,15,51,NA
"2020-10-07","NJ","Hispanic",40026,3189,6232,NA
